Artist,Song Title,Year,Tempo,Genre
Lacy J. Dalton,0,0,96.616,classic country
Cassius Clay,0,0,97.065,soft rock
Phil Collins,0,1990,206.941,soft rock
Jim Reeves,0,1963,95.264,country gospel
Nestor Torres,0,2001,195.995,latin jazz
The Baltimore Consort,0,0,123.784,early music
Black Flag,0,1985,207.238,hardcore punk
Henri Rene And His Orchestra,0,0,112.911,space age pop
Disco D feat. Lola Damone & Helluva,0,0,152.34,bass music
Professor Longhair,0,0,113.445,louisiana blues
Lyrics Born,0,2005,98.927,hip hop
Black Box,0,0,118.834,disco
Monika_ Wolfgang,0,0,117.674,ballad
North Mississippi Allstars,0,2006,124.996,blues-rock
Time Factory,0,0,160.017,hip house
John Digweed,0,2006,127.995,progressive house
Death Cab for Cutie,0,2008,101.306,dream pop
Neil Diamond,0,1972,164.359,soft rock
High Strung_ The,0,2003,120.944,post-grunge
Vincent Bruley,0,0,150.867,fusion
The Meatmen,0,0,130.164,hardcore punk
Four Tet,0,2004,70.296,electronic
Gary Morris,0,0,130.72,country gospel
Dale Russ / Finn MacGinty,0,0,190.605,lullaby
Marygold,0,0,93.908,pop rock
Axe,0,1983,157.614,hard rock
Jose Luis Perales,0,1984,92.686,latin pop
Dave Valentin,0,1999,82.763,latin jazz
Milk Inc.,0,2006,130.008,dance pop
Evanescence,0,2006,91.371,alternative metal
Naseebo Lal,0,0,144.076,italian disco
Joe Derrane_ Frankie Gavin_ Brian McGrath,0,0,176.945,irish folk
Los Iracundos,0,0,121.878,latin pop
Jacky Cheung,0,0,91.999,cantonese pop
Casual,0,0,92.783,hip hop
Truckfighters,0,2007,148.363,stoner rock
Connie Smith,0,0,121.162,country gospel
Mark Lowry,0,0,99.309,ccm
Eugene McDaniels,0,0,136.492,rare groove
Skeletonwitch,0,2004,206.936,speed metal
Petra,0,0,131.634,ccm
Peggy Lee,0,1992,120.716,vocal jazz
Leigh Jones,0,2008,103.465,neo soul
The Five Stairsteps,0,2005,93.847,chicago soul
Roberto Torres,0,0,161.345,salsa
G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,0,0,94.918,rap
Onesidezero,0,2001,151.746,post-grunge
Dictafone,0,0,101.375,chanson francaise
Jazz Gillum,0,1997,140.144,chicago blues
Lexie Mountain Boys,0,2006,80.002,free improvisation
Los AutA(c)nticos Decadentes,0,1989,88.505,cumbia
Lighthouse Family,0,1995,90.703,blue-eyed soul
Freddie King,0,1971,148.627,texas blues
EPMD,0,1999,200.265,hip hop
X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty,0,0,130.421,gangster rap
High Strung_ The,0,2003,155.524,post-grunge
Socialburn,0,2003,91.231,post-grunge
Roger Miller,0,0,37.965,honky tonk
Sal Mineo,0,0,161.47,brill building pop
T-Bone Walker,0,1983,87.056,texas blues
Black Debbath,0,2006,84.157,blues
Thomas Battenstein,0,0,98.401,guitar
Hatebreed,0,1997,202.65,hardcore punk
Confetti's,0,2001,119.955,new beat
Dorothy Norwood,0,0,101.111,blues
Small Faces,0,1967,123.381,rock 'n roll
Vinylbase,0,0,142.972,hardstyle
Bobby Hutcherson,0,0,151.391,latin jazz
Gene Autry,0,1992,107.718,classic country
Mr. De',0,0,112.962,dirty rap
Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,0,0,37.42,los angeles
Bill & Gloria Gaither,0,0,152.606,country gospel
Panic! At The Disco,0,2005,167.011,pop punk
The Fureys,0,0,120.083,irish folk
Nestor Torres,0,0,122.985,latin jazz
Birmingham Jubilee Singers,0,0,108.049,gospel
Poncho Sanchez,0,2001,213.718,latin jazz
John Cale,0,1985,134.258,experimental rock
Eduardo Fernandez,0,0,127.949,classical
Los Cisnes,0,0,101.308,delta blues
The Jordanaires,0,0,100.327,country gospel
Ana Popovic,0,2007,177.362,blues-rock
Les Hou-Lops,0,0,96.177,freakbeat
Defari,0,2003,80.891,hip hop
Bounty Killer,0,1995,159.798,dancehall
The Rolling Stones,0,0,104.503,blues
Dora The Explorer,0,2006,105.019,goregrind
Bill & Gloria Gaither,0,0,145.907,country gospel
Gyptian,0,0,147.436,reggae
Professor Longhair,0,1980,156.803,louisiana blues
Busdriver,0,2007,129.993,alternative hip hop
Robert Palmer,0,1981,126.513,blue-eyed soul
Dario Marianelli,0,2009,162.487,symphony
Fastway,0,0,134.819,heavy metal
Alain Turban,0,0,116.086,chanson
Cut Copy,0,2008,128.006,alternative dance
Teenage Fanclub,0,2005,122.002,power pop
Maire Brennan,0,0,67.76,irish folk
2 Minutos,0,1994,103.54,skate punk
Paul Stanley,0,1978,140.172,hard rock
Daryl Hall & John Oates,0,1990,118.427,pop rock
Georges Delerue,0,0,130.221,smooth jazz
Liam O'Flynn,0,1995,122.425,irish folk
DJ Spinn,0,0,240.5,chicago house
The California Cajun Orchestra,0,0,201.578,zydeco
Screamin' Jay Hawkins,0,1996,116.01,rock 'n roll
Floor,0,2002,156.179,stoner metal
Tiny Bradshaw,0,2004,106.565,piano blues
Simon Harris,0,0,92.046,hip house
Smut Peddlers,0,0,116.638,dirty rap
Soul Mekanik,0,0,125.584,tech house
Michael Whalen,0,0,163.12,meditation
Kiss,0,0,126.418,hard rock
LaWanda Page,0,0,105.395,stand-up comedy
Rory Block,0,0,85.981,delta blues
Taking Back Sunday,0,2004,147.745,post-hardcore
Memphis Jug Band,0,2001,141.185,country blues
Eddy Raven,0,0,118.704,zydeco
Fred Merpol,0,0,101.954,french pop
Mariah Carey Featuring Da Brat & JD,0,1997,95.138,dance pop
Christina Aguilera,0,2002,139.99,dance pop
X-tv,0,0,141.946,ost
Irma Thomas,0,2008,131.0,delta blues
Black Debbath,0,0,128.646,blues
Steve Harvey,0,0,71.229,glam rock
Neil Diamond,0,1996,91.302,soft rock
Antonis Remos,0,0,116.828,pop folk
Bruno Sanfilippo,0,2006,179.547,chill-out
2raumwohnung,0,2002,124.023,tech house
Henry Mancini,0,0,118.719,instrumental pop
Cindy Morgan,0,0,94.315,ccm
Rainforest Trio,0,0,107.965,bossa nova
Los Originales De San Juan,0,0,123.335,mariachi
John D. Loudermilk,0,0,177.098,blues-rock
Coldplay,0,2005,136.82,piano rock
Deepface,0,0,124.05,club
Lily Allen,0,2009,116.957,ska
Foghat,0,1977,114.831,blues-rock
The Meatmen,0,0,193.361,hardcore punk
Gal Costa,0,0,145.099,brazilian pop music
Pinchers,0,0,92.01,dancehall
T.I.,0,2004,148.877,gangster rap
Britny Fox,0,1991,149.01,glam metal
Power Pill Fist,0,2008,138.387,downtempo
Olivia Ruiz,0,2004,104.0,chanson
Fall Out Boy,0,2008,155.038,pop punk
Year of Desolation,0,2005,223.323,melodic death metal
Olive,0,0,135.111,trip hop
HardNox,0,0,144.038,alternative hip hop
Tim Hornsby,0,0,150.655,trance
Michael Bloomfield,0,0,121.218,blues-rock
Jerry Reed,0,1967,121.371,country rock
Gene Autry,0,1996,81.829,classic country
Les Brown,0,0,140.97,blues-rock
John Hammond,0,1965,95.434,blues
1. Futurologischer Congress,0,1982,146.036,kraut rock
David Banner / Sky / Marcus,0,0,87.033,crunk
Deftones,0,2000,178.339,rap metal
POLINA,0,0,182.153,teen pop
Aaron Watson,0,2008,138.471,honky tonk
Eagles Of Death Metal,0,2008,237.831,stoner rock
Ann Nesby,0,0,107.466,disco house
Peter Hunningale,0,0,165.898,lovers rock
The Continentals,0,0,111.199,samba
Sade,0,2000,118.023,quiet storm
Marilyn Horne,0,0,59.863,opera
Kiprich,0,0,101.214,dancehall
Cocoa Tea,0,1991,146.474,dancehall
Rolfe Kent,0,0,69.986,soundtrack
Arc Angels,0,0,120.032,blues-rock
Mike Bloomfield,0,1996,167.553,blues-rock
Toots Thielemans,0,0,121.971,latin jazz
50 Cent,0,2002,92.649,gangster rap
Lyrics Born,0,2008,151.051,hip hop
John Hammond,0,0,130.99,blues
Pumpkin Buzzard,0,0,111.004,happy hardcore
The London Theatre Orchestra,0,0,166.925,ragtime
Nicolas Bacchus,0,2002,83.574,chanson francaise
Mikey Dread,0,0,137.746,roots reggae
Pagan Wanderer Lu,0,0,140.247,indietronica
Chris Rea,0,2008,110.1,soft rock
Wilks,0,0,94.997,hip hop
The Del McCoury Band,0,0,106.218,bluegrass
David Benoit,0,2000,152.077,nu jazz
4Him,0,0,150.049,ccm
Martina McBride,0,2005,131.074,country
Irwin Goodman,0,2001,189.997,german pop
Lole y Manuel,0,1992,85.472,flamenco
Claire Hamill,0,0,124.942,new age
32 Leaves,0,2009,137.951,modern rock
Rockabye Baby!,0,0,74.619,lullaby
Barbara Carr,0,0,89.157,chicago soul
Kathleen Madigan,0,2006,87.392,comedy
Louie Ramirez,0,1968,125.028,salsa
Ol' Dirty Bastard,0,0,90.473,hip hop
Tito PuentA(c),0,1987,112.566,salsa
Tammy Wynette,0,0,76.907,honky tonk
Juana Molina,0,2003,124.754,folktronica
Keep Of Kalessin,0,1999,127.585,black metal
Orenda,0,0,100.244,chalga
Nick Ingman,0,0,133.369,jazz funk
Tomorrow,0,0,127.188,jungle music
BT,0,2005,150.082,electronica
Mikey Dread,0,0,162.009,roots reggae
Marilyn Horne,0,0,109.257,opera
Mongo Santamaria,0,0,142.198,latin jazz
DJ Primo,0,0,201.532,gabba
Styles P,0,0,98.299,rap
The Advantage,0,0,184.283,experimental rock
Captain Hollywood Project,0,1995,150.014,dance pop
Pepe Romero,0,0,132.053,flamenco
Kathy Troccoli,0,1994,79.744,ccm
Saman,0,0,174.108,folk metal
The Baltimore Consort,0,0,69.489,early music
The Maine,0,2008,130.031,power pop
Major Lazer,0,0,127.873,tech house
Josh Groban,0,2008,140.0,pop rock
Jimmy Cliff,0,0,83.712,reggae
Bruce Rowland,0,0,85.774,easy listening
Bryan Ferry,0,1976,149.435,glam rock
The Jets,0,0,97.243,freestyle
Jimmie Vaughan,0,1994,128.713,blues-rock
Alice In Chains,0,2009,96.941,grunge
Toby Love,0,0,90.681,bachata
Billie Jo Spears,0,1990,185.583,classic country
Johnny Horton,0,1959,179.311,country rock
Delbert McClinton,0,2000,112.053,blues-rock
White Heart,0,0,104.52,ccm
Rubyhorse,0,2002,129.909,freestyle
Shamen,0,1995,83.497,tech house
Camerata Brasil,0,0,179.803,choro
Alexander O'Neal,0,2008,109.991,dance pop
Jimmy Page,0,2004,184.456,british blues
Soul Ballet,0,2007,101.006,smooth jazz
Wyclef Jean featuring Prodigy of Mobb Deep,0,2003,196.04,hip hop
Al DiMeola,0,1982,141.508,latin jazz
Darwin's Waiting Room,0,2001,104.972,nu metal
Jack Johnson,0,2000,131.4,rock
Jane Winther,0,0,90.556,meditation
Mademoiselle Sane,0,2007,121.797,cabaret
El Barrio,0,0,107.021,salsa
Juan Diego FlA3rez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren,0,0,60.856,opera
Harry Gregson-Williams,0,2004,93.104,video game music
Thrice,0,2003,182.977,post-hardcore
Percy Faith,0,0,107.405,instrumental pop
TAKARU,0,2004,121.549,math-core
John Mayall & The Bluesbreakers,0,1997,131.198,blues-rock
Shinehead,0,1988,151.255,dancehall
Creedence Clearwater Revived,0,0,123.261,country rock
Gorillaz,0,2001,171.924,hip hop
unloco,0,2001,145.717,alternative metal
John Williams,0,2004,67.458,soundtrack
The Impressions,0,1972,90.089,chicago soul
Sam Baker,0,2005,111.852,funk
Morton Gould,0,0,47.891,space age pop
The Wilburns,0,0,117.492,southern gospel
Solas,0,0,140.09,irish folk
Dann Huff,0,0,120.366,glam metal
Jacques Dutronc,0,1969,122.826,chanson
T Lavitz,0,0,118.183,jazz
Los Del Rio,0,1993,206.376,dance pop
Samy Deluxe,0,2005,111.253,hip hop
Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon,0,2005,0.0,video game music
Jackie Wilson,0,1958,180.054,chicago soul
Jim Reeves,0,2000,91.632,country gospel
The Abominable Iron Sloth,0,2006,66.275,math rock
Josh Mullins,0,0,89.093,stand-up comedy
Jason Miles,0,0,84.623,jazz fusion
The Capitol Years,0,0,114.95,alternative rock
Danny Wright,0,0,149.682,easy listening
Enrique Iglesias,0,2008,119.969,dance pop
Long Beach Dub Allstars,0,1999,93.317,dub
Alexander O'Neal,0,2008,117.949,dance pop
Jah Cure,0,2003,160.655,roots reggae
Cyndi Wang,0,0,131.981,chinese music
Cradle Of Filth,0,0,160.102,sympho black metal
Eleanor McEvoy,0,0,91.973,irish folk
Pablo Montero,0,0,101.438,ranchera
Jean-Jacques Goldman,0,0,126.0,chanson
Population Reduction,0,0,127.151,grindcore
Francky Vincent,0,0,114.786,zouk
Agency 1.9.9.4,0,0,90.216,hip hop
Maria Muldaur,0,1974,137.549,dance pop
Aeoliah,0,0,134.496,meditation
Fajardo,0,0,121.423,charanga
Marcel Azzola,0,0,182.261,gypsy jazz
Meiway,0,0,92.979,soukous
The Real Kids,0,0,156.645,power pop
Charlie Byrd Trio,0,0,108.998,samba
Happy Mondays,0,1988,109.205,alternative dance
Roy Brown,0,0,157.875,jump blues
Atom,0,0,137.903,tech house
Flor Silvestre,0,0,45.683,ranchera
The Fool'S Nose,0,0,85.762,swedish
Gisselle,0,2008,136.7,merengue
Marvin Hamlisch,0,1977,76.738,show tunes
Mike Jones,0,0,142.729,rap
Dora The Explorer,0,0,120.206,goregrind
Architecture In Helsinki,0,0,220.181,twee pop
Beastie Boys,0,2004,108.013,hip hop
Zuma,0,2001,161.919,electro
Harry Choates,0,2005,89.803,western swing
CafA(c) Quijano,0,2001,98.185,pop rock
HA(c)lio Ziskind,0,0,106.783,banda
Papa Wemba,0,0,123.157,soukous
Iggy And The Stooges,1969,1969,231.089,experimental rock
Alternative TV,0,0,118.657,experimental rock
The Allies,0,0,72.777,ccm
R.E.M.,0,1982,153.833,jangle pop
Big Rich featuring Devo,0,0,86.612,hyphy
Bon Jovi,0,2008,141.223,rock
Dale Russ / Finn MacGinty,0,0,121.733,lullaby
Sheek Louch,0,2009,157.696,gangster rap
Papp'os Blues,0,0,132.636,blues-rock
The Cate Brothers,0,0,139.469,roots rock
Renato Borghetti,0,0,170.732,tango
The Clash,0,1979,141.004,new wave
Kanye West,0,2005,60.276,hip hop
MxPx,0,1995,171.693,christian rock
Daniel Johnston,0,0,95.385,power pop
Throw The Fight,0,2008,98.388,alternative metal
Electric Light Orchestra,0,0,154.244,art rock
Kofi,0,0,163.921,lovers rock
Donna Ares,0,0,87.006,pop folk
W.A.S.P.,0,1992,116.815,heavy metal
John P. Kee,0,0,89.607,meditation
Bad Religion,0,1995,161.071,hardcore punk
Nolwenn Leroy,0,2003,81.689,chanson
The Primitives,0,0,99.752,indie rock
The Pharcyde,0,1993,69.573,rap
John Wesley,0,0,147.932,disco
The Chico Hamilton Quintet,0,0,65.019,soul jazz
AUDIO.3,0,0,92.974,turnablism
Pedro Garcia & His Del Prado Orchestra,0,0,125.802,exotica
Lauren Wood,0,0,119.057,soft rock
Fleet Foxes,0,2008,196.022,grunge
Gustavo Cerati,0,2006,196.429,electronica
Elliot Smith,0,0,118.454,sadcore
Asleep At The Wheel,0,1988,123.401,western swing
AndraA(c) Crouch & Solid Gospel,0,0,107.371,soul jazz
Soilent Green,0,0,175.781,sludge metal
Murderdolls,0,2002,195.317,heavy metal
Juan Carmona,0,0,91.479,flamenco
Bone Thugs-N-Harmony,0,2000,187.958,gangster rap
Owsley,0,1999,133.125,power pop
Human Disease,0,2004,140.052,deathrock
Joe McBride,0,0,105.882,smooth jazz
Baroness,0,2007,162.019,sludge metal
Dottie West,0,0,87.192,honky tonk
Steve Vai,0,2007,169.654,instrumental rock
Roy Buchanan,0,0,110.924,blues-rock
Buckeye Politicians,0,0,123.69,urban
Cam'Ron,0,2006,189.294,hip hop
Jo Privat,0,0,122.13,gypsy jazz
The Mustangs,0,0,85.538,country rock
Russ Morgan,0,0,53.713,orchestra
David Meece,0,0,129.953,ccm
First Blood,0,2005,160.589,straight edge
Joe Heaney,0,0,35.604,irish folk
Junior Kimbrough,0,1997,92.32,delta blues
Los Fabulosos Cadillacs,0,1990,118.776,ska
Tom Barabas,0,0,138.021,meditation
T.G. Sheppard,0,0,118.198,country rock
Daddy Yankee / May-Be,0,2004,91.988,reggaeton
Carlton Livingston,0,0,90.59,reggae
2raumwohnung,0,0,134.033,tech house
Suzi Quatro,0,1995,131.568,glam rock
Mac Dre,0,0,170.029,gangster rap
Juan Carmona,0,0,110.361,flamenco
Christian adam,0,0,139.315,chanson
Nikos Kalaintzis,0,0,154.099,greek
The Clash,0,1977,203.944,new wave
Denise Ho,0,0,147.97,cantonese pop
Jason & The Scorchers,0,1985,175.945,country rock
Cookies,0,0,84.977,cantonese pop
Rihanna,0,2007,94.987,dance pop
Jessie Lee Miller,0,0,125.217,rockabilly
Daywind Studio Musicians,0,0,129.956,southern gospel
Max Steiner,0,0,64.798,soundtrack
Sister Rosetta Tharpe,0,0,97.519,religious music
R.L. Burnside,0,2001,107.601,delta blues
DMZ,0,0,156.616,dubstep
Don Gibson,0,1959,95.389,country rock
Love and Rockets,0,1996,97.036,dance rock
The Mystic Moods Orchestra,0,1967,124.508,space age pop
Billy Walker,0,0,78.902,honky tonk
Simon Harris,0,0,114.169,hip house
Nick Cave & The Bad Seeds,0,0,109.857,rock
LL Cool J / Amil,0,2000,184.15,hip hop
Gato Perez,0,0,178.471,rumba
Eddie Palmieri,0,1973,127.749,latin jazz
Gaither Vocal Band,0,0,122.015,ccm
Sergio Mendes,0,2006,103.177,samba
Maroon 5,0,2002,164.049,pop
Juan Carlos Baglietto,0,1982,99.352,tango
Krystof,0,0,156.107,soft rock
GZA/The Genius,0,2002,104.013,east coast hip hop
Vivian,0,0,101.139,blues-rock
Every Time I Die,0,2009,114.638,alternative metal
Arthur Fiedler,0,0,95.234,orchestra
Nicolas Bacchus,0,0,143.061,chanson francaise
Poptart Monkeys,0,0,119.991,modern rock
Melissa Auf der Maur,0,2010,121.983,post-grunge
Kill The Client,0,2008,138.207,grindcore
John Sebastian,0,0,158.429,folk rock
Lil Boosie & Webbie,0,0,130.103,gangster rap
James Last,0,1967,167.832,orchestra
Iggy Pop,0,1990,87.679,hard rock
Eason Chan,0,0,72.882,cantonese pop
Willie Colon,0,2001,128.444,salsa
Endres,0,0,127.985,melodic trance
Bill Murk,0,0,117.858,hard house
Annie Minogue Band,0,0,168.027,modern rock
Lou Reed,0,1974,154.038,glam rock
Milk Inc.,0,2003,140.017,dance pop
Nana Caymmi,0,2001,110.411,brazilian pop music
Joe Heaney,0,0,102.649,irish folk
J-MACK,0,0,180.253,gangster rap
Hound Dog Taylor and The Houserockers,0,0,176.121,blues-rock
Samy Deluxe,0,2005,114.072,hip hop
Robert Lockwood_ Jr.,0,1998,99.701,delta blues
Akon,0,0,125.228,hip hop
Alias,0,0,111.67,bass music
Mudhoney,0,1998,131.642,grunge
George Nooks,0,0,168.121,dancehall
Donna Fargo,0,1999,202.358,classic country
Kristine W.,0,0,131.909,progressive house
Roger Creager,0,1998,115.304,honky tonk
System of a Down,0,2001,130.867,alternative metal
Selena,0,0,101.947,tejano
Phil Collins,0,1985,136.32,soft rock
The Game,0,0,74.697,gangster rap
Badmarsh & Shri,0,2001,87.327,breakbeat
Clannad,0,0,96.683,celtic fusion
Los Fabulosos Cadillacs,0,0,161.176,ska
Poncho Sanchez,0,2001,198.855,latin jazz
Jason Mraz,0,0,133.3,alternative rock
Los Iracundos,0,0,115.616,latin pop
Session Americana,0,2007,141.872,roots rock
Thomas Dolby,0,1982,128.646,pop rock
Freddie King,0,0,102.785,texas blues
DJ Guy,0,2009,146.976,turnablism
Jerry Lewis,0,0,145.333,rock steady
Ayo,0,2006,117.495,neo soul
Eddy Arnold,0,1967,102.151,honky tonk
Jacques Douai,0,0,91.302,chanson
Dexy's Midnight Runners,0,1980,151.123,folk rock
Moving Cloud,0,2008,170.61,irish folk
Johnny Vicious,0,0,131.525,hard house
The Fire Theft,0,2003,137.614,chill-out
Tulipunaruusut,0,0,116.298,humppa
J.B.Lenoir,0,1991,150.59,chicago blues
Porno For Pyros,0,0,151.741,dance rock
Vanessa Daou,0,1996,102.006,chill-out
Foghat,0,1983,132.159,blues-rock
Africando All Stars,0,2003,167.677,salsa
Fania All Stars,0,0,93.373,latin jazz
Lupe Fiasco feat. GemStones,0,0,200.114,hip hop
Las NiA+-as,0,2003,115.584,flamenco
Randy Stonehill,0,0,137.113,ccm
Mariah Carey,0,1993,121.884,dance pop
Dimmu Borgir,0,1996,90.438,black metal
Handsome Boy Modeling School,0,2004,118.241,alternative dance
Minnie Riperton,0,1970,109.474,soul jazz
Jeanne Robertson,0,0,58.47,stand-up comedy
Megadrums,0,0,122.148,world beat
Paul Glazby,0,0,147.0,hard house
Lightforce,0,0,140.026,hard trance
Cristy Lane,0,0,108.895,ccm
Candy Lo,0,0,111.28,chinese music
Sean Paul,0,0,91.099,hip hop
Jacques Ferchit,0,0,125.163,musette
Jimmy Riley,0,0,143.854,roots reggae
Antonis Remos,0,0,127.814,pop folk
Gunther & the Sunshine Girls,0,2004,131.991,europop
Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima,0,0,182.672,bossa nova
Patrick Bruel,0,0,48.385,cabaret
Eddie Turner,0,2005,89.984,blues-rock
AndrA(c) Verchuren,0,0,117.665,chanson
Los DelinqA1/4entes,0,2009,146.64,flamenco
Laurindo Almeida,0,0,182.393,latin jazz
Seamus Egan,0,0,91.691,irish folk
Russ Morgan,0,0,84.818,orchestra
Twila Paris,0,2001,101.998,ccm
Otis Spann,0,1989,113.838,piano blues
Missy Higgins,0,0,92.761,singer-songwriter
Daler Mehndi;Chitra,0,0,105.026,bhangra
Gustavo Santaolalla,0,2006,90.463,folk
Cabas,0,0,106.361,vallenato
UKW,0,0,162.006,neue deutsche welle
C.C. Adcock,0,2004,162.016,zydeco
Missy Higgins,0,0,142.968,singer-songwriter
Jericho,0,0,96.261,power pop
DJ Rashad,0,0,160.05,ghetto tech
TYR,0,2001,149.234,viking metal
Heavenly,0,1990,174.395,power metal
The Winans,0,0,110.123,ccm
Cass Fox,0,0,89.481,vocal house
Alejandro Lerner,0,1998,128.48,pop rock
Daath,0,2006,123.033,technical death metal
A Tribe Called Quest,0,1996,95.192,jazz rap
Charly GarcAa,0,1983,89.095,pop rock
Kalibas,0,2003,93.507,grindcore
Jimi Hendrix,0,2010,86.104,blues-rock
Vex'd,0,2010,142.212,dubstep
DJ Rashad featuring DJ Chi Boogie,0,0,154.995,ghetto tech
David Hudson,0,0,63.087,pop rock
Temple Of The Dog,0,1991,137.937,grunge
Jessica Simpson,0,2003,95.103,teen pop
Toni Braxton,0,1993,123.755,dance pop
Derek Bailey,0,1975,61.305,free improvisation
The Monroes,0,0,145.941,new romantic
Geiom,0,2001,119.901,dubstep
Spooky Tooth / Mike Harrison,0,1970,134.804,blues-rock
California Oranges,0,0,122.015,twee pop
Steve Riley & The Mamou Playboys,0,0,93.292,folk rock
Randy Travis,0,1986,95.866,country gospel
Republica,0,1998,137.953,europop
Donnie McClurkin,0,0,230.041,urban
Bruce Robison,0,0,79.606,alternative country
Oscar Lima,0,2000,121.739,melbourne
The Freedom,0,0,108.634,hard rock
Bad Company,0,1979,131.564,blues-rock
Richard Galliano,0,1999,98.987,tango
Desert Dwellers,0,0,180.009,progressive house
Jars Of Clay,0,2009,127.969,ccm
Los Originales De San Juan,0,0,103.02,mariachi
Big Daddy Kane,0,2001,98.011,hip hop
Thrice,0,0,125.604,post-hardcore
Martha Wainwright,0,2009,82.124,folk-pop
Piero Umiliani,0,0,88.49,jazz funk
Maximilian Hecker,0,2001,65.941,chamber pop
Kathy Troccoli,0,0,90.854,ccm
Williamson,0,2005,140.003,neofolk
Fergie,0,0,150.003,pop rap
Joshua Rifkin,0,1994,158.569,ragtime
Bottom Of The Hudson,0,2003,74.481,free music
Janitor Joe,0,1993,66.932,math rock
A-Mei,0,2008,120.232,chinese music
Roy Buchanan,0,0,77.806,blues-rock
The Smashing Pumpkins,0,2001,66.41,alternative rock
MC5,0,1971,171.944,garage rock
Joe Turner / Pee Wee Crayton / Sonny Stitt,0,0,105.142,jump blues
Rising Lion,0,0,105.027,roots reggae
